    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
  364      5.4432     19.1076     19.3536      1.3637     127      0.8523
  365      2.2767     20.1460     26.3209      1.3638     114      0.8523
  366     14.4582      0.6231      0.0000      1.2861      81      0.6614
  367      8.6097     20.1460     12.3863      1.3637     118      0.8523
  368      8.1251      0.6231     13.9346      1.2861      85      0.6614
  369     14.5859      3.3231      2.1289      1.1788     113      0.6066
  370      8.2529      3.3231     16.0635      1.1788     117      0.6066
  371     11.4194      2.2846      9.0962      1.1788     116      0.6066
  372      5.0864      2.2846     23.0308      1.1788     120      0.6066
  373     12.0816      7.2692      6.1932      1.3630      83      0.7958
  374      5.7485      7.2692     20.1277      1.3630      87      0.7958
  375     11.9488      6.2307      6.9673      1.2861      83      0.6614
  376      5.6158      6.2307     20.9019      1.2861      87      0.6614
  377      2.5820      9.5538     27.0950      1.3630      90      0.7958
  378     15.1153     10.5922      0.0000      1.2861      90      0.6614
  379      8.9151      9.5538     13.1604      1.3630      94      0.7958
  380      8.7823     10.5922     13.9346      1.2861      94      0.6614
  381     14.5859     14.5384      2.1289      1.1788     121      0.6065
  382      8.2529     14.5384     16.0635      1.1788     125      0.6065
  383     11.4194     13.4999      9.0962      1.1788     124      0.6066
  384      5.0864     13.4999     23.0308      1.1788     128      0.6066
  385     12.0816     18.4845      6.1932      1.3630      91      0.7957
  386      5.7485     18.4845     20.1277      1.3630      95      0.7957
  387     11.9488     17.4460      6.9673      1.2861      91      0.6614
  388      5.6158     17.4460     20.9019      1.2861      95      0.6614
  389      2.5820     20.7691     27.0950      1.3630      82      0.7958
  390     15.1153     21.8076      0.0000      1.2861      82      0.6613
  391      8.9151     20.7691     13.1604      1.3630      86      0.7958
  392      8.7823     21.8076     13.9346      1.2861      86      0.6613
  393     10.8933      1.0385      9.2897      0.9819     244      0.1246
  394      4.5603      1.0385     23.2243      0.9819     248      0.1246
  395     14.0598      4.5692      2.3224      0.9819     241      0.1246
  396      7.7268      4.5692     16.2570      0.9819     245      0.1246
  397     10.8933     12.2538      9.2897      0.9819     252      0.1246
  398      4.5603     12.2538     23.2243      0.9819     256      0.1246
  399     14.0598     15.7845      2.3224      0.9819     249      0.1246
  400      7.7268     15.7845     16.2570      0.9819     253      0.1246
  401     12.8682      7.0615      7.3544      1.3594      83      0.8629
  402      6.5352      7.0615     21.2890      1.3594      87      0.8629
  403     16.0347      9.7615      0.3871      1.3594      90      0.8629
  404      9.7017      9.7615     14.3217      1.3594      94      0.8629
  405     12.8682     18.2768      7.3544      1.3594      91      0.8629
  406      6.5352     18.2768     21.2890      1.3594      95      0.8628
  407     16.0347     20.9768      0.3871      1.3594      82      0.8629
  408      9.7017     20.9768     14.3217      1.3594      86      0.8629
  409     15.5053      2.7000      2.5160      1.5217     113      0.6996
  410      9.1723      2.7000     16.4506      1.5217     117      0.6996
  411     12.3388      2.9077      9.4833      1.5217     116      0.6996
  412      6.0057      2.9077     23.4179      1.5217     120      0.6996
  413     15.5053     13.9153      2.5160      1.5217     121      0.6997
  414      9.1723     13.9153     16.4506      1.5217     125      0.6996
  415     12.3388     14.1230      9.4833      1.5217     124      0.6996
  416      6.0057     14.1230     23.4179      1.5217     128      0.6996
  417     16.8662      9.5538      0.9677      1.3143      58      0.7943
  418     10.5331      9.5538     14.9023      1.3143      62      0.7943
  419     13.6997      7.2692      7.9350      1.3143      51      0.7943
  420      7.3666      7.2692     21.8696      1.3143      55      0.7943
  421     16.8662     20.7691      0.9677      1.3143      50      0.7943
  422     10.5331     20.7691     14.9023      1.3143      54      0.7943
  423     13.6997     18.4845      7.9350      1.3143      59      0.7943
  424      7.3666     18.4845     21.8696      1.3143      63      0.7943
  425     17.6976      8.7230      1.5483      1.1008      58      0.7215
  426     11.3646      8.7230     15.4829      1.1008      62      0.7215
  427     14.5311      8.0999      8.5156      1.1008      51      0.7215
  428      8.1980      8.0999     22.4502      1.1008      55      0.7215
  429     17.6976     19.9383      1.5483      1.1008      50      0.7215
  430     11.3646     19.9383     15.4829      1.1008      54      0.7215
  431     14.5311     19.3153      8.5156      1.1008      59      0.7214
  432      8.1980     19.3153     22.4502      1.1008      63      0.7214
  433     16.2488      2.2846      3.2901      1.3978     145      0.7772
  434      9.9158      2.2846     17.2247      1.3978     149      0.7772
  435     13.0823      3.3231     10.2574      1.3978     148      0.7772
  436      6.7492      3.3231     24.1920      1.3978     152      0.7772
  437     14.5278      5.1923     10.4509      1.3331      19      0.7489
  438     14.0017      4.1538     10.6445      1.3728     148      0.7535
  439      8.1947      5.1923     24.3855      1.3331      23      0.7489
  440      7.6686      4.1538     24.5791      1.3728     152      0.7535
  441     14.4863      7.0615      9.0962      1.4934      51      0.7535
  442     14.7916      6.2307      9.8703      1.5456      19      0.6955
  443      8.1532      7.0615     23.0308      1.4934      55      0.7535
  444      8.4586      6.2307     23.8049      1.5456      23      0.6955
  445     17.6528      9.7615      2.1289      1.4934      58      0.7534
  446     11.3198      9.7615     16.0635      1.4934      62      0.7534
  447     17.9582     10.5922      2.9030      1.5456      26      0.6956
  448     11.6251     10.5922     16.8376      1.5456      30      0.6956
  449     17.6943     11.6307      3.4836      1.3327      26      0.7488
  450     16.2488     13.4999      3.2901      1.3978     153      0.7772
  451     11.3612     11.6307     17.4182      1.3331      30      0.7488
  452      9.9158     13.4999     17.2247      1.3978     157      0.7772
  453     17.1682     12.6692      3.6772      1.3728     153      0.7536
  454     10.8351     12.6692     17.6118      1.3728     157      0.7536
  455     13.0823     14.5384     10.2574      1.3978     156      0.7772
